Date,Open,High,Low,Close,Adj Close,Volume
2019-09-17,78.368324,79.675575,78.368324,78.730919,74.488014,7375405
2019-09-18,78.883591,79.465652,78.606873,79.217560,74.948441,6943734
2019-09-19,79.217560,80.438934,79.083969,80.124046,75.806068,6922774
2019-09-20,80.858780,81.937019,80.458015,81.259544,76.880371,23631247
2019-09-23,81.020988,81.316795,80.477097,80.496185,76.158157,8909572
2019-09-24,80.677483,80.992363,79.570610,79.770988,75.472038,9377085
2019-09-25,79.646950,80.181297,79.150764,79.293892,75.020645,7290936
2019-09-26,79.790077,80.238548,79.236641,80.038170,75.724815,8104918
2019-09-27,80.038170,80.143127,78.797707,79.112595,74.849129,7827093
2019-09-30,79.398857,81.202293,79.398857,80.324425,75.995651,9806974
2019-10-01,80.324425,80.725189,79.713737,79.780533,75.481071,7050001
2019-10-02,79.265266,79.398857,76.851143,77.881676,73.684547,8762433
2019-10-03,78.177483,79.083969,77.891220,78.950378,74.695648,5790095
2019-10-04,79.599236,81.221375,79.351143,81.106873,76.735931,7504518
2019-10-07,81.135498,81.211830,80.104965,80.524811,76.185234,5086154
2019-10-08,79.952293,80.543892,79.274811,79.475189,75.192184,6416694
2019-10-09,80.314888,80.620232,79.704201,80.324425,75.995651,4660875
2019-10-10,80.286263,80.963737,79.761452,79.923660,75.616493,8580290
2019-10-11,80.438934,81.526718,80.400764,80.477097,76.140091,6229626
2019-10-14,80.505722,81.211830,80.429390,80.811066,76.456078,5513214
2019-10-15,81.011452,81.202293,80.715652,81.145035,76.772041,5205102
2019-10-16,81.164124,81.192749,80.553436,80.582062,76.239403,5686134
2019-10-17,80.553436,80.772903,79.904579,79.961830,75.652596,7178486
2019-10-18,79.875954,81.020988,79.828247,80.801529,76.447037,7883056
2019-10-21,81.078247,81.164124,80.229012,80.648857,76.302605,5352136
2019-10-22,78.244278,78.893127,76.574425,77.576340,73.395645,18629038
2019-10-23,77.566795,79.074425,77.442749,79.074425,74.813011,8511961
2019-10-24,79.303436,79.809158,78.282440,78.797707,74.551208,5232769
2019-10-25,78.501907,79.055344,78.272903,78.492363,74.262314,7868384
2019-10-28,78.940842,79.646950,76.660301,78.435112,74.208153,15557665
2019-10-29,80.200378,81.841606,78.912216,81.202293,76.826210,17371019
2019-10-30,81.106873,82.528625,80.458015,82.270988,77.837318,10026845
2019-10-31,82.156487,83.005722,81.593513,82.690842,78.234535,12419429
2019-11-01,83.082062,83.244278,80.906487,81.049622,76.681770,9281298
2019-11-04,81.669846,81.774811,80.038170,80.057251,75.742874,8947195
2019-11-05,79.837784,79.914124,78.940842,79.122139,74.858162,9937974
2019-11-06,79.732826,80.114502,79.322517,79.437019,75.156067,9735606
2019-11-07,79.417938,80.143127,78.883591,79.083969,74.822029,9251325
2019-11-08,79.112595,79.875954,78.921753,79.761452,75.463028,6653123
2019-11-11,79.351143,79.809158,79.160301,79.465652,75.183159,3725221
2019-11-12,79.751907,80.935112,79.751907,80.267174,75.941475,8616656
2019-11-13,80.677483,81.211830,80.257637,80.935112,76.573425,6516883
2019-11-14,81.030533,81.278625,79.866409,80.677483,76.329689,7911247
2019-11-15,80.811066,81.679390,80.763359,81.011452,76.645645,9675870
2019-11-18,80.782440,80.935112,80.009544,80.276718,75.950508,10701757
2019-11-19,80.534348,81.059158,80.124046,80.772903,76.419968,9691380
2019-11-20,80.658394,81.564888,80.582062,81.364502,76.979675,8160147
2019-11-21,81.774811,81.841606,80.410301,81.545799,77.151199,7195568
2019-11-22,81.727097,82.404579,81.412216,81.536263,77.142174,7800159
2019-11-25,82.099236,82.624046,81.431297,81.774811,77.367874,9021289
2019-11-26,82.061066,83.435112,81.975189,83.339699,78.848427,19233420
2019-11-27,83.396950,83.845421,83.005722,83.597328,79.092178,6037318
2019-11-29,83.177483,83.750000,83.043892,83.187019,78.703979,4880222
2019-12-02,83.530533,83.959923,82.585876,83.053436,78.577591,5597997
2019-12-03,82.709923,83.463737,82.538170,83.377861,78.884529,7466162
2019-12-04,83.520988,84.666031,83.187019,84.608780,80.049110,7293766
2019-12-05,84.666031,84.723282,83.940842,84.685112,80.121330,8267462
2019-12-06,84.923660,85.152672,84.685112,84.780533,80.211617,7245872
2019-12-09,84.828247,84.923660,84.160301,84.656487,80.094238,8054823
2019-12-10,84.541985,85.429390,84.456108,85.019081,80.437302,8663711
2019-12-11,85.057251,85.391220,84.780533,84.904579,80.328979,6821746
2019-12-12,84.961830,85.839699,84.837784,85.467560,80.861626,6863876
2019-12-13,85.114502,85.486641,84.389313,85.104965,81.070679,7571800
2019-12-16,85.543892,85.877861,85.095421,85.200378,81.161560,10355183
2019-12-17,85.238548,85.353050,84.465652,84.942749,80.916145,11690545
2019-12-18,85.257637,85.877861,85.047707,85.515266,81.461525,11578199
2019-12-19,85.772903,85.963737,85.391220,85.868324,81.797844,7602716
2019-12-20,87.270988,88.396950,86.679390,87.385498,83.243111,17849641
2019-12-23,87.624046,87.805344,87.251907,87.538170,83.388535,7895946
2019-12-24,87.442749,87.528625,86.898857,87.251907,83.115852,2343223
2019-12-26,87.404579,87.519081,86.898857,87.156487,83.024948,3062675
2019-12-27,87.480919,87.500000,87.089699,87.309158,83.170380,3758966
2019-12-30,87.337784,87.490456,86.574425,86.860687,82.743172,3932934
2019-12-31,86.755722,86.822517,86.297707,86.784348,82.670441,4710760
2020-01-02,86.908394,87.919846,86.230919,87.824425,83.661224,8251428
2020-01-03,86.526718,87.853050,86.364502,87.070610,82.943138,5903698
2020-01-06,87.051529,87.538170,86.822517,87.442749,83.297638,7522963
2020-01-07,86.641220,86.946564,85.038170,85.114502,81.079758,11132275
2020-01-08,85.009544,85.400764,84.360687,84.541985,80.534386,15200506
2020-01-09,84.875954,85.925575,84.713737,85.286263,81.243378,9714750
2020-01-10,85.610687,85.982826,85.353050,85.429390,81.379723,5945304
2020-01-13,85.419846,85.524811,84.942749,85.410301,81.361534,10261492
2020-01-14,85.181297,85.811066,84.799622,85.811066,81.743309,8625669
2020-01-15,85.973282,87.414124,85.963737,87.347328,83.206749,9614038
2020-01-16,87.652672,87.843513,86.879768,87.003815,82.879517,7252474
2020-01-17,87.099236,87.433205,86.698471,86.803436,82.688629,10131226
2020-01-21,86.564888,86.803436,85.601143,85.849236,81.779663,10022129
2020-01-22,86.040077,86.316795,85.515266,85.543892,81.488785,7800474
2020-01-23,85.553436,85.553436,84.217560,84.503815,80.498032,13198093
2020-01-24,84.570610,84.761452,81.660301,82.041985,78.152893,14954960
2020-01-27,81.202293,82.547707,80.830154,82.156487,78.261971,10847534
2020-01-28,82.480919,82.738548,81.965652,82.299622,78.398323,9496347
2020-01-29,82.633591,84.122139,82.471375,83.244278,79.298195,8511227
2020-01-30,82.967560,83.139313,82.251907,82.538170,78.625557,11016471
2020-01-31,82.423660,82.700378,81.106873,81.526718,77.662041,9621583
2020-02-03,82.099236,84.179390,82.099236,83.339699,79.389091,9729318
2020-02-04,84.379768,85.114502,84.026718,84.312981,80.316231,15091305
2020-02-05,80.801529,82.767174,80.152672,81.898857,78.016548,29290133
2020-02-06,82.080154,82.280533,81.354965,81.755722,77.880203,16110170
2020-02-07,81.956108,82.003815,80.944656,81.183205,77.334816,11419427
2020-02-10,81.183205,82.041985,81.049622,81.736641,77.862022,10590983
2020-02-11,81.927483,82.061066,81.059158,81.345421,77.489342,10252689
2020-02-12,81.145035,81.326340,79.103050,79.437019,75.671410,19630926
2020-02-13,79.131676,79.131676,77.719467,78.215652,74.507942,19388734
2020-02-14,78.463737,79.007637,77.929390,78.864502,75.126030,8743464
2020-02-18,79.083969,79.303436,78.492363,78.683205,74.953331,10017308
2020-02-19,79.274811,79.303436,77.833969,78.244278,74.535210,11740220
2020-02-20,78.454201,79.036263,77.977097,78.711830,74.980606,10941330
2020-02-21,78.425575,78.845421,77.967560,78.568703,74.844254,9295970
2020-02-24,76.917938,78.807251,76.879768,77.604965,73.926201,13734145
2020-02-25,77.795799,78.187019,76.192749,76.593513,72.962700,13171683
2020-02-26,76.965652,77.891220,76.116409,76.278625,72.662727,11940283
2020-02-27,77.013359,78.005722,74.427483,74.503815,70.972061,15734253
2020-02-28,73.167938,73.940842,70.782440,73.053436,69.590431,29246117
2020-03-02,73.597328,77.814888,73.549622,77.643127,73.962555,18840525
2020-03-03,77.671753,78.625954,74.341606,75.505722,71.926476,17394599
2020-03-04,77.767174,79.265266,76.221375,79.169846,75.416908,20224199
2020-03-05,77.795799,78.979012,77.232826,77.843513,74.153442,15017840
2020-03-06,76.307251,78.835876,75.791985,78.435112,74.717003,14208574
2020-03-09,74.427483,77.022903,73.463737,75.343513,71.771950,18942810
2020-03-10,76.793892,78.416031,73.950378,78.263359,74.553391,17527486
2020-03-11,76.173660,76.488548,74.456108,75.620232,72.035553,14274179
2020-03-12,70.992363,74.484734,69.904579,71.040077,67.672516,22664782
2020-03-13,72.729012,73.692749,68.950378,73.234734,70.339462,25857094
2020-03-16,67.528625,72.604965,64.045799,66.717560,64.079933,20808354
2020-03-17,68.368324,72.585876,68.110687,71.068703,68.259064,24745795
2020-03-18,68.177483,71.240456,65.677483,68.349236,65.647118,18558508
2020-03-19,68.082062,69.522903,65.753815,67.490456,64.822281,19268738
2020-03-20,66.364502,69.179390,65.362595,68.091606,65.399658,23075912
2020-03-23,67.051529,68.330154,62.261452,63.358780,60.853947,18375003
2020-03-24,65.830154,66.555344,64.112595,65.887405,63.282604,19901939
2020-03-25,65.276718,67.156487,63.692749,65.095421,62.521927,18311494
2020-03-26,65.019081,70.782440,64.980919,70.162216,67.388412,18052848
2020-03-27,68.511452,70.066795,67.986641,68.444656,65.738747,12467218
2020-03-30,70.248093,74.036263,69.541985,73.425575,70.522751,15803316
2020-03-31,72.757637,74.045799,72.061066,73.416031,70.513588,15079672
2020-04-01,71.240456,72.013359,69.646950,70.419846,67.635857,11665288
2020-04-02,72.500000,73.587784,70.639313,73.349236,70.449432,12843345
2020-04-03,72.786263,73.893127,71.870232,72.757637,69.881226,10039211
2020-04-06,74.742363,77.146950,74.332062,76.631676,73.602104,14314108
2020-04-07,77.938934,78.215652,74.809158,74.961830,71.998268,10657950
2020-04-08,75.553436,79.198471,74.751907,77.881676,74.802689,11481888
2020-04-09,77.452293,79.475189,76.507637,78.711830,75.600029,13876568
2020-04-13,78.072517,78.692749,76.173660,76.851143,73.812897,7706678
2020-04-14,78.559158,79.389313,77.032440,79.045799,75.920784,12155333
2020-04-15,77.509544,79.160301,76.870232,78.311066,75.215111,10809072
2020-04-16,78.864502,79.513359,78.492363,79.198471,76.067429,9145058
2020-04-17,80.104965,80.305344,78.664124,79.637405,76.489006,15433162
2020-04-20,79.026718,80.276718,77.061066,79.293892,76.159073,11675768
2020-04-21,77.881676,78.530533,74.627861,74.961830,71.998268,17876574
2020-04-22,75.572517,76.956108,75.219467,76.316795,73.299675,11933890
2020-04-23,76.517174,78.129768,76.498093,77.175575,74.124496,8152497
2020-04-24,77.862595,78.339699,77.309158,77.700378,74.628555,7686451
2020-04-27,77.509544,80.791985,77.127861,80.133591,76.965576,12786753
2020-04-28,77.461830,78.463737,76.498093,77.461830,74.399437,20273560
2020-04-29,78.425575,78.425575,75.410301,77.070610,74.023697,13687194
2020-04-30,76.164124,76.717560,75.515266,75.706108,72.713135,11638878
2020-05-01,75.248093,75.248093,73.406487,74.112595,71.182610,9518565
2020-05-04,74.446564,74.456108,72.729012,73.339699,70.440277,8850255
2020-05-05,73.711830,75.190842,73.253815,74.437019,71.494217,7401395
2020-05-06,74.761452,75.038170,73.549622,73.587784,70.678543,12414922
2020-05-07,73.473282,73.587784,71.975189,72.137405,69.285515,12602410
2020-05-08,72.996185,73.435112,72.490456,72.900764,70.018692,8791672
2020-05-11,72.547707,74.494278,72.442749,74.341606,71.402565,10622528
2020-05-12,74.570610,75.095421,73.587784,73.654579,70.742714,9544660
2020-05-13,73.148857,75.190842,73.072517,74.322517,71.384239,10935146
2020-05-14,73.740456,76.459923,73.721375,76.383591,73.363831,11407585
2020-05-15,76.440842,76.860687,75.219467,76.125954,73.116379,9367234
2020-05-18,77.290077,77.290077,75.601143,76.068703,73.061394,12552630
2020-05-19,75.830154,76.078247,73.807251,73.998093,71.072647,10591822
2020-05-20,74.456108,74.656487,73.167938,73.368324,70.467766,11027685
2020-05-21,73.244278,73.501907,72.776718,73.043892,70.156166,9000329
2020-05-22,72.681297,73.148857,72.585876,72.872139,69.991203,6357482
2020-05-26,74.675575,75.000000,73.387405,73.721375,70.806862,19146017
2020-05-27,73.473282,74.083969,72.519081,73.998093,71.072647,12828987
2020-05-28,75.000000,76.612595,74.914124,75.419846,72.438179,13180906
2020-05-29,75.820610,77.232826,74.723282,77.022903,73.977875,13517104
2020-06-01,76.507637,76.774811,75.505722,75.916031,72.914757,6269241
2020-06-02,75.896950,77.156487,75.219467,77.137405,74.087837,11352984
2020-06-03,77.290077,78.578247,77.156487,78.301529,75.205940,13675457
2020-06-04,77.547707,78.396950,77.137405,77.814888,74.738533,9292930
2020-06-05,78.349236,79.322517,77.757637,78.492363,75.389221,10413347
2020-06-08,77.433205,79.389313,77.433205,79.103050,75.975777,9956838
2020-06-09,79.379768,79.685112,78.358780,78.492363,75.389221,8846168
2020-06-10,78.664124,78.988548,77.280533,78.024811,74.940170,9080920
2020-06-11,77.108780,77.919846,73.807251,73.807251,70.889343,14303838
2020-06-12,74.322517,74.360687,72.013359,72.805344,70.482887,17000656
2020-06-15,71.479012,71.917938,70.200378,70.629768,68.376701,17684162
2020-06-16,71.927483,73.864502,71.402672,73.444656,71.101807,21437050
2020-06-17,73.816795,73.902672,72.166031,72.795799,70.473640,13983045
2020-06-18,72.166031,72.786263,71.908394,72.729012,70.408989,7750903
2020-06-19,73.597328,74.408394,72.337784,74.332062,71.960915,17691393
2020-06-22,73.826340,74.074425,72.929390,73.234734,70.898582,7474231
2020-06-23,73.950378,75.019081,73.368324,73.587784,71.240364,11428650
2020-06-24,73.215652,73.368324,71.994278,72.395035,70.085670,8084901
2020-06-25,72.185112,73.435112,71.860687,73.062981,70.732315,7583328
2020-06-26,72.853050,73.215652,71.564888,71.746185,69.457520,12328882
2020-06-29,72.423660,73.005722,72.061066,72.633591,70.316612,7230990
2020-06-30,73.234734,74.103050,72.709923,73.788170,71.434364,9940804
2020-07-01,73.883591,75.324425,73.587784,74.541985,72.164139,9948769
2020-07-02,74.971375,75.677483,74.637405,75.171753,72.773819,6827825
2020-07-06,75.610687,76.354965,75.286263,75.935112,73.512810,8058282
2020-07-07,75.381676,76.030533,74.990456,75.114502,72.718384,6956414
2020-07-08,75.028625,75.343513,73.931297,74.351143,71.979378,8211394
2020-07-09,74.370232,74.761452,72.557251,73.177483,70.843155,7966058
2020-07-10,73.234734,73.807251,72.900764,73.215652,70.880104,5161400
2020-07-13,73.473282,74.980919,73.215652,73.807251,71.452835,8114245
2020-07-14,73.988548,75.009544,73.816795,74.666031,72.284210,8397100
2020-07-15,75.610687,76.307251,75.229012,75.801529,73.383499,7709717
2020-07-16,76.125954,76.154579,75.143127,75.763359,73.346542,5850774
2020-07-17,76.068703,76.574425,75.677483,76.211830,73.780708,8191378
2020-07-20,76.211830,76.526718,75.448471,75.772903,73.355782,5434194
2020-07-21,76.068703,76.450378,75.181297,75.276718,72.875420,8967526
2020-07-22,75.687019,76.106873,74.446564,75.171753,72.773819,12362103
2020-07-23,75.524811,75.572517,73.959923,74.484734,72.108704,11558916
2020-07-24,74.284348,74.417938,72.862595,73.568703,71.221901,9068763
2020-07-27,72.910301,75.515266,72.814888,75.314888,72.912376,10958307
2020-07-28,75.562981,76.536263,75.353050,76.040077,73.614433,8494564
2020-07-29,75.620232,76.087784,75.133591,75.715652,73.300354,6398040
2020-07-30,75.124046,75.648857,74.074425,75.372139,72.967804,7152600
2020-07-31,77.185112,77.938934,75.524811,76.564888,74.122505,12291154
2020-08-03,78.387405,79.961830,78.110687,78.759544,76.247154,10601463
2020-08-04,78.769081,78.769081,77.356873,77.929390,75.443481,7218729
2020-08-05,78.311066,78.692749,77.433205,77.900764,75.415764,6492465
2020-08-06,77.729012,78.616409,76.889313,77.337784,74.870750,7256562
2020-08-07,77.089699,77.309158,76.364502,77.309158,74.843040,6977584
2020-08-10,77.299622,77.490456,76.622139,77.204201,74.741432,5782445
2020-08-11,78.005722,78.120232,76.937019,77.204201,74.741432,7636671
2020-08-12,77.643127,79.112595,77.614502,78.893127,76.376480,7295652
2020-08-13,78.368324,79.799622,78.253815,79.713737,77.170914,7455262
2020-08-14,79.561066,80.562981,79.360687,79.656487,77.115486,7390496
2020-08-17,80.419846,81.278625,80.162216,80.877861,78.297897,8764319
2020-08-18,81.001907,81.116409,79.933205,80.687019,78.113144,6551572
2020-08-19,80.687019,81.784348,80.687019,81.135498,78.547325,6896050
2020-08-20,80.916031,81.402672,80.524811,81.135498,78.547325,6380434
2020-08-21,81.202293,81.278625,80.267174,81.087784,78.501129,6890495
2020-08-24,81.297707,81.555344,80.610687,81.507637,78.907578,7582280
2020-08-25,81.975189,82.337784,81.297707,81.755722,79.147758,10245982
2020-08-26,81.402672,81.755722,80.782440,81.622139,79.018433,7844175
2020-08-27,81.536263,82.213737,81.183205,81.889313,79.277084,6464902
2020-08-28,81.946564,81.946564,81.020988,81.727097,79.120049,6134049
2020-08-31,81.679390,81.994278,81.240456,81.364502,78.769012,7929273
2020-09-01,81.440842,81.870232,80.076340,80.562981,77.993057,6797433
2020-09-02,80.610687,83.215652,80.410301,82.948471,80.302452,11571597
2020-09-03,83.673660,83.778625,81.049622,81.574425,78.972237,12983672
2020-09-04,81.631676,82.910301,80.391220,81.335876,78.741302,9359688
2020-09-08,82.003815,82.003815,79.198471,79.513359,76.976921,9095592
2020-09-09,79.933205,81.889313,79.828247,80.992363,78.408745,8862307
2020-09-10,80.849236,80.992363,79.465652,79.742363,77.198624,6907578
2020-09-11,80.000000,80.992363,79.942749,80.610687,78.039246,7171254
2020-09-14,80.343513,81.202293,79.895035,80.305344,78.309082,8575994
2020-09-15,80.849236,81.269081,79.818703,80.353050,78.355606,10826678
2020-09-16,80.629768,82.156487,80.629768,81.650764,79.621056,10380230
2020-09-17,81.469467,81.841606,80.582062,81.717560,79.686188,8090455
2020-09-18,81.650764,82.347328,81.049622,81.879768,79.844368,12308446
2020-09-21,81.030533,81.431297,78.330154,79.322517,77.350693,10445311
2020-09-22,79.293892,79.742363,78.435112,79.141220,77.173897,8143170
2020-09-23,79.284348,79.980919,78.797707,78.845421,76.885452,7085842
2020-09-24,78.339699,79.656487,78.101143,79.341606,77.369301,7844280
2020-09-25,78.387405,79.427483,78.053436,79.131676,77.164589,6932101
2020-09-28,79.389313,79.866409,78.778625,78.969467,77.006416,6123674
2020-09-29,78.893127,79.341606,77.958015,78.148857,76.206207,6742413
2020-09-30,78.492363,79.503815,78.263359,79.150764,77.183212,11593605
2020-10-01,79.370232,79.522903,77.528625,77.900764,75.964279,8410305
2020-10-02,77.099236,77.996185,76.765266,77.099236,75.182671,5255406
2020-10-05,77.509544,77.805344,76.927483,77.519081,75.592079,8807182
2020-10-06,77.414124,77.423660,75.877861,75.982826,74.094017,10273230
2020-10-07,76.421753,76.669846,75.868324,76.374046,74.475510,9845226
2020-10-08,76.708015,78.082062,76.488548,76.793892,74.884918,9217160
2020-10-09,77.175575,77.366409,76.383591,76.679390,74.773262,5956098
2020-10-12,76.822517,77.022903,76.250000,76.679390,74.773262,8276370
2020-10-13,76.622139,77.223282,76.374046,77.013359,75.098930,9125774
2020-10-14,77.146950,77.223282,76.402672,76.822517,74.912834,9166122
2020-10-15,76.145035,76.278625,75.171753,75.438934,73.563644,9151974
2020-10-16,75.667938,76.622139,75.486641,76.173660,74.280106,7903492
2020-10-19,76.450378,76.803436,74.742363,75.066795,73.200752,8614455
2020-10-20,75.353050,75.353050,74.503815,74.685112,72.828560,11144746
2020-10-21,74.675575,75.238548,74.456108,74.494278,72.642471,9689808
2020-10-22,74.522903,75.811066,74.522903,75.582062,73.703217,6075990
2020-10-23,75.629768,76.927483,75.629768,76.173660,74.280106,7309381
2020-10-26,75.696564,76.145035,74.675575,75.229012,73.358940,9122840
2020-10-27,75.314888,76.555344,74.417938,74.417938,72.568024,12241374
2020-10-28,73.597328,74.169846,72.538170,72.690842,70.883865,8989954
2020-10-29,72.681297,73.082062,71.250000,72.414124,70.614029,9314310
2020-10-30,71.927483,72.414124,70.553436,71.765266,69.981293,11096748
2020-11-02,72.948471,73.339699,72.175575,73.196564,71.377022,8145475
2020-11-03,73.921753,74.646950,73.244278,73.396950,71.572426,7693578
2020-11-04,76.278625,79.093513,75.896950,76.927483,75.015190,14731422
2020-11-05,78.301529,79.103050,76.755722,76.774811,74.866318,9277210
2020-11-06,75.811066,77.423660,75.811066,76.679390,74.773262,6945515
2020-11-09,80.896950,81.269081,76.669846,76.812981,74.903534,11184046
2020-11-10,78.034348,78.272903,77.299622,77.395035,75.471123,8593914
2020-11-11,78.120232,78.120232,76.898857,77.347328,75.424599,5741678
2020-11-12,76.860687,77.290077,75.410301,76.202293,74.308029,7464799
2020-11-13,76.564888,78.101143,76.068703,77.375954,75.452515,7694206
2020-11-16,77.509544,78.139313,76.049622,76.507637,74.605782,9503474
2020-11-17,77.347328,78.206108,76.727097,77.767174,75.834007,9509133
2020-11-18,77.700378,78.215652,76.555344,76.574425,74.670906,8678174
2020-11-19,77.070610,77.070610,75.696564,76.708015,74.801178,7037110
2020-11-20,76.784348,77.108780,76.078247,76.765266,74.857002,8415440
2020-11-23,76.917938,77.442749,75.744278,76.603050,74.698822,9498548
2020-11-24,76.354965,77.185112,76.020988,76.469467,74.568565,12790840
2020-11-25,76.469467,76.774811,75.954201,76.393127,74.494118,6023590
2020-11-27,76.622139,76.984734,75.916031,76.202293,74.308029,5644528
2020-11-30,76.335876,76.851143,75.772903,76.708015,74.801178,14501910
2020-12-01,77.242363,78.683205,77.118324,77.814888,75.880539,10166543
2020-12-02,78.187019,78.950378,77.566795,78.082062,76.141068,7165805
2020-12-03,78.187019,78.215652,77.118324,77.719467,75.787483,7085109
2020-12-04,77.423660,78.206108,77.395035,78.187019,76.243416,8651554
2020-12-07,78.301529,79.646950,78.291985,78.730919,76.773788,8829190
2020-12-08,78.520988,79.904579,78.492363,79.370232,77.397217,8664969
2020-12-09,79.980919,80.038170,78.759544,79.646950,77.667053,7168320
2020-12-10,79.828247,80.095421,78.931297,79.188934,77.220428,7349205
2020-12-11,79.055344,79.599236,78.740456,79.160301,77.192505,7979158
2020-12-14,78.845421,79.274811,76.374046,76.641220,75.326233,13139300
2020-12-15,76.812981,77.328247,76.335876,76.793892,75.476280,10087838
2020-12-16,76.603050,77.051529,76.001907,76.173660,74.866692,9487649
2020-12-17,76.708015,76.870232,76.030533,76.164124,74.857323,11710038
2020-12-18,76.059158,76.507637,74.856873,75.887405,74.585350,33161759
2020-12-21,75.190842,75.696564,74.179390,75.658394,74.360275,11140764
2020-12-22,75.372139,76.326340,74.656487,75.782440,74.482185,9052414
2020-12-23,75.944656,76.746185,75.925575,76.106873,74.801056,6056078
2020-12-24,76.335876,76.746185,76.211830,76.469467,75.157425,2957456
2020-12-28,76.956108,77.423660,76.459923,76.765266,75.448151,4804242
2020-12-29,77.099236,77.853050,77.061066,77.690842,76.357841,5708037
2020-12-30,77.919846,77.986641,76.851143,76.898857,75.579445,5933357
2020-12-31,76.946564,78.187019,76.698471,78.053436,76.714218,5511118
2021-01-04,78.244278,78.330154,76.221375,77.251907,75.926445,10502637
2021-01-05,76.975189,77.671753,76.250000,77.385498,76.057739,10956526
2021-01-06,76.889313,78.950378,76.631676,78.606873,77.258156,10521396
2021-01-07,78.769081,80.505722,78.311066,80.171753,78.796188,10447931
2021-01-08,80.505722,80.505722,78.769081,79.227097,77.867737,9563105
2021-01-11,79.675575,81.679390,79.437019,81.106873,79.715263,13488179
2021-01-12,81.221375,81.240456,78.769081,79.284348,77.924004,10128606
2021-01-13,79.551529,79.551529,78.454201,78.568703,77.220642,10093812
2021-01-14,78.645035,79.007637,78.129768,78.406487,77.061211,11366398
2021-01-15,78.091606,79.675575,77.824425,79.561066,78.195976,10203538
2021-01-19,79.742363,80.057251,78.874046,79.379768,78.017792,8467316
2021-01-20,79.437019,79.723282,78.501907,78.683205,77.333183,11097901
2021-01-21,78.062981,78.530533,77.251907,77.461830,76.132759,9043716
2021-01-22,77.185112,77.700378,77.061066,77.270988,75.945190,9436926
2021-01-25,77.013359,77.471375,76.393127,77.433205,76.104630,9957677
2021-01-26,77.433205,77.433205,76.459923,76.574425,75.260582,7748283
2021-01-27,76.202293,76.402672,73.320610,73.540077,72.278297,16230376
2021-01-28,73.549622,74.914124,73.540077,74.351143,73.075447,12972039
2021-01-29,74.417938,74.780533,72.891220,73.540077,72.278297,10671470
2021-02-01,74.417938,74.742363,73.797707,73.816795,72.550270,8224599
2021-02-02,74.227097,75.305344,74.141220,74.208015,72.934776,9866710
2021-02-03,74.083969,74.570610,73.616409,73.778625,72.512749,10034810
2021-02-04,73.444656,73.482826,72.080154,72.547707,71.302948,18867563
2021-02-05,72.929390,73.454201,71.956108,72.328247,71.087265,13901825
2021-02-08,72.375954,72.700378,71.240456,71.603050,70.374512,16718534
2021-02-09,71.660301,71.727097,70.954201,71.603050,70.374512,13484616
2021-02-10,71.870232,71.927483,71.125954,71.459923,70.233833,11721566
2021-02-11,71.383591,71.660301,70.830154,71.316795,70.093163,8780982
2021-02-12,71.297707,71.669846,71.125954,71.564888,70.336998,6738116
2021-02-16,71.917938,71.975189,70.658394,70.849236,69.633629,9734453
2021-02-17,71.049622,72.576340,70.963737,72.080154,70.843430,13876463
2021-02-18,71.822517,72.404579,71.603050,71.956108,70.721504,10004627
2021-02-19,71.984734,72.051529,70.858780,70.906487,69.689896,12388198
2021-02-22,71.087784,71.622139,70.353050,71.498093,70.271347,8612464
2021-02-23,71.841606,72.480919,71.049622,71.125954,69.905602,10900458
2021-02-24,71.374046,71.822517,70.982826,71.154579,69.933731,9838834
2021-02-25,70.811066,71.564888,70.687019,71.202293,69.980621,10906955
2021-02-26,71.030533,71.288170,69.217560,69.293892,68.104965,17644862
2021-03-01,69.856873,70.028625,68.874046,69.064888,67.879890,12594864
2021-03-02,69.503815,70.124046,69.083969,69.513359,68.320671,16047290
2021-03-03,69.484734,70.353050,69.103050,69.942749,68.742691,13939972
2021-03-04,69.828247,69.961830,68.435112,68.864502,67.682945,15975188
2021-03-05,69.188934,70.047707,68.711830,69.780533,68.583252,12241164
2021-03-08,70.963737,72.099236,70.038170,70.772903,69.558601,15391347
2021-03-09,71.145035,72.003815,70.734734,70.744278,69.530472,14189920
2021-03-10,71.335876,71.784348,70.706108,71.335876,70.111916,12827310
2021-03-11,71.459923,71.908394,71.173660,71.211830,69.989998,13205324
2021-03-12,70.639313,71.459923,70.601143,71.183205,70.576561,11493940
2021-03-15,72.041985,73.053436,71.641220,72.738548,72.118645,17999295
2021-03-16,72.662216,73.635498,72.652672,73.291985,72.667366,15697887
2021-03-17,73.215652,73.950378,72.490456,73.759544,73.130943,17533878
2021-03-18,73.721375,74.608780,73.673660,73.730919,73.102562,14274179
2021-03-19,73.711830,74.666031,72.538170,73.959923,73.329613,58225203
2021-03-22,72.328247,74.427483,72.080154,73.959923,73.329613,11352879
2021-03-23,73.559158,73.778625,72.547707,72.776718,72.156494,11651245
2021-03-24,72.585876,73.167938,72.433205,72.748093,72.128113,9135416
2021-03-25,72.919846,73.101143,71.860687,72.585876,71.967278,10700918
2021-03-26,72.662216,73.921753,72.375954,73.845421,73.216087,10389767
2021-03-29,73.778625,74.952293,73.635498,74.713737,74.077003,11448562
2021-03-30,74.427483,74.503815,73.272903,73.435112,72.809273,10123366
2021-03-31,73.568703,74.131676,73.129768,73.559158,72.932266,13598219
